time,Ayder yaylası - Rize_temp,Ayder yaylası - Rize_prcp,Ayder yaylası - Rize_snow,Ayder yaylası - Rize_rain,Ayder yaylası - Rize_tmin,Ayder yaylası - Rize_tmax,Ayder yaylası - Rize_wspd,Ayder yaylası - Rize_rhum
2024-12-22,0.94,0.22,0.22,0.0,-2.29,5.43,16.5,60.69
2024-12-23,1.29,0.02,0.02,0.0,-3.15,5.63,16.03,66.4
2024-12-24,2.8,0.05,0.0,0.05,0.33,7.2,15.66,63.63
2024-12-25,3.3,0.0,0.0,0.0,0.26,8.42,17.75,60.38
2024-12-26,2.67,0.0,0.0,0.0,0.69,5.78,14.54,60.68
2024-12-27,1.38,4.2,4.2,0.0,0.06,3.14,12.75,75.58
2024-12-28,0.23,22.74,22.74,0.0,-0.77,1.24,17.99,91.47
2024-12-29,-1.4,16.97,16.97,0.0,-2.98,0.76,9.43,87.95
2024-12-30,-1.29,0.0,0.0,0.0,-3.66,2.24,7.6,80.81
2024-12-31,-1.87,3.93,3.93,0.0,-2.47,-1.19,9.07,85.68
2025-01-01,-2.18,11.89,11.89,0.0,-4.3,0.79,8.02,83.05
2025-01-02,-1.59,0.0,0.0,0.0,-4.86,2.82,12.53,67.7
2025-01-03,-1.72,0.0,0.0,0.0,-4.28,3.2,14.0,56.08
2025-01-04,-0.18,0.0,0.0,0.0,-4.84,5.37,14.9,52.46
2025-01-05,-1.53,7.85,7.85,0.0,-3.53,1.56,12.36,75.15
2025-01-06,-2.74,7.39,7.39,0.0,-5.13,1.3,8.08,82.57
2025-01-07,-1.55,0.0,0.0,0.0,-4.77,2.92,13.14,63.22
2025-01-08,-0.29,0.0,0.0,0.0,-3.37,4.46,11.85,62.65
2025-01-09,-0.44,0.0,0.0,0.0,-3.12,4.56,11.1,63.66
2025-01-10,-0.33,0.0,0.0,0.0,-3.61,4.02,10.38,63.58
2025-01-11,0.09,0.0,0.0,0.0,-3.72,4.49,9.85,64.83
2025-01-12,0.78,0.0,0.0,0.0,-2.43,6.43,12.22,61.27
2025-01-13,2.43,0.0,0.0,0.0,-0.85,6.82,16.91,62.07
2025-01-14,-0.53,5.43,5.43,0.0,-2.34,1.52,9.69,88.31
2025-01-15,-0.5,8.86,8.86,0.0,-3.04,1.61,8.32,86.15
2025-01-16,-1.03,9.36,9.36,0.0,-2.39,0.01,10.4,88.91
2025-01-17,-3.43,22.83,22.83,0.0,-4.62,-2.09,14.25,90.75
2025-01-18,-2.76,6.88,6.88,0.0,-4.4,-1.49,13.3,85.94
2025-01-19,-2.85,26.31,26.31,0.0,-4.7,-1.18,20.8,90.41
2025-01-20,-4.83,35.46,35.46,0.0,-5.81,-3.2,17.16,89.27
2025-01-21,-3.68,3.81,3.81,0.0,-6.88,0.36,12.27,71.96
2025-01-22,-1.41,0.0,0.0,0.0,-4.84,2.55,13.06,59.29
2025-01-23,-0.95,0.0,0.0,0.0,-3.44,2.38,8.67,62.6
2025-01-24,-0.55,0.0,0.0,0.0,-2.83,2.51,9.7,72.71
2025-01-25,0.82,0.0,0.0,0.0,-2.24,4.6,12.85,62.98
2025-01-26,-0.81,0.52,0.52,0.0,-2.85,1.3,9.95,74.85
2025-01-27,-2.11,0.21,0.21,0.0,-4.59,1.93,10.33,72.82
2025-01-28,-1.42,0.0,0.0,0.0,-5.09,2.76,11.45,59.99
2025-01-29,-0.94,0.0,0.0,0.0,-4.34,4.47,13.24,51.73
2025-01-30,-0.9,0.0,0.0,0.0,-4.0,4.68,12.15,51.79
2025-01-31,-0.91,0.0,0.0,0.0,-4.68,4.67,11.88,58.77
2025-02-01,-1.54,0.0,0.0,0.0,-4.77,4.12,8.75,61.76
2025-02-02,-1.6,0.0,0.0,0.0,-4.61,3.25,9.43,69.71
2025-02-03,-1.76,0.0,0.0,0.0,-4.95,2.45,8.63,68.1
2025-02-04,-2.87,16.25,16.25,0.0,-5.62,1.17,14.15,77.19
2025-02-05,-4.83,16.4,16.4,0.0,-6.5,-2.51,8.2,88.94
2025-02-06,-5.25,9.91,9.91,0.0,-6.27,-4.51,11.84,88.05
2025-02-07,-3.51,4.64,4.64,0.0,-5.8,-1.15,7.18,83.05
2025-02-08,-3.15,0.75,0.75,0.0,-4.73,-0.98,9.59,86.18
2025-02-09,-3.12,4.6,4.6,0.0,-5.5,-0.1,9.85,85.61
2025-02-10,-3.58,0.13,0.13,0.0,-6.37,0.38,8.76,77.96
2025-02-11,-3.21,0.0,0.0,0.0,-6.4,1.11,9.75,71.78
2025-02-12,-3.1,0.07,0.07,0.0,-6.37,1.84,9.76,70.02
2025-02-13,-2.32,1.43,1.43,0.0,-5.66,1.2,10.77,75.53
2025-02-14,-4.08,19.78,19.78,0.0,-6.47,-1.79,13.78,88.09
2025-02-15,-2.09,0.86,0.86,0.0,-6.79,2.77,12.45,65.82
2025-02-16,0.11,0.0,0.0,0.0,-2.82,4.35,10.61,61.81
2025-02-17,0.29,0.0,0.0,0.0,-3.6,4.52,9.58,72.7
2025-02-18,-1.69,10.12,10.12,0.0,-3.84,1.5,12.54,81.73
2025-02-19,-6.16,21.81,21.81,0.0,-8.02,-3.62,11.74,90.05
2025-02-20,-8.04,29.86,29.86,0.0,-9.11,-6.96,12.47,88.48
2025-02-21,-9.63,10.5,10.5,0.0,-11.04,-7.74,13.41,79.36
2025-02-22,-9.6,8.79,8.79,0.0,-11.93,-6.34,12.75,72.69
2025-02-23,-9.27,7.72,7.72,0.0,-10.99,-6.28,22.9,70.06
2025-02-24,-8.89,17.72,17.72,0.0,-11.35,-6.02,19.81,75.88
2025-02-25,-6.48,18.31,18.31,0.0,-8.91,-3.45,17.79,70.56
2025-02-26,-7.74,15.31,15.31,0.0,-8.68,-6.16,13.32,82.44
2025-02-27,-6.27,15.94,15.94,0.0,-9.15,-2.4,9.69,74.95
2025-02-28,-7.84,2.29,2.29,0.0,-12.47,-1.14,10.77,64.68
2025-03-01,-5.53,2.74,2.74,0.0,-7.3,-2.84,9.86,84.29
2025-03-02,-4.31,2.46,2.46,0.0,-7.66,-0.02,11.2,64.4
2025-03-03,-4.18,8.67,8.67,0.0,-5.67,-1.79,12.91,76.29
2025-03-04,-3.84,8.73,8.73,0.0,-6.39,-0.02,8.88,82.19
2025-03-05,-3.02,0.0,0.0,0.0,-6.64,2.15,8.82,76.11
2025-03-06,-2.52,0.0,0.0,0.0,-6.17,1.86,8.59,70.55
2025-03-07,-1.09,0.0,0.0,0.0,-5.18,4.58,7.41,64.26
2025-03-08,-1.03,0.0,0.0,0.0,-4.76,3.59,8.05,66.75
2025-03-09,0.88,0.0,0.0,0.0,-4.06,5.9,7.38,67.82
2025-03-10,1.41,0.0,0.0,0.0,-2.56,6.19,7.84,70.65
2025-03-11,1.86,0.0,0.0,0.0,-2.63,6.66,8.15,69.81
2025-03-12,7.49,0.0,0.0,0.0,0.95,16.49,16.01,51.03
2025-03-13,8.36,0.0,0.0,0.0,2.29,15.09,15.85,47.32
2025-03-14,8.98,0.0,0.0,0.0,3.84,17.0,15.65,47.94
2025-03-15,8.23,0.0,0.0,0.0,2.5,15.97,15.78,51.98
2025-03-16,10.76,0.0,0.0,0.0,4.97,18.73,16.56,53.62
2025-03-17,11.26,0.0,0.0,0.0,5.89,18.0,15.95,59.09
2025-03-18,3.67,0.0,0.0,0.0,-0.92,11.5,14.58,70.56
2025-03-19,-3.95,0.0,0.0,0.0,-6.24,-1.05,12.05,77.95
2025-03-20,-5.66,21.33,21.33,0.0,-6.92,-4.18,11.97,81.03
2025-03-21,-3.36,3.45,3.45,0.0,-5.74,-0.39,11.36,82.91
2025-03-22,-3.39,8.41,8.41,0.0,-5.01,-1.9,12.87,87.43
2025-03-23,-1.13,4.0,4.0,0.0,-3.9,2.11,9.1,76.76
2025-03-24,0.48,0.0,0.0,0.0,-4.32,5.5,10.59,61.59
2025-03-25,3.93,0.0,0.0,0.0,-1.94,9.54,11.32,60.14
2025-03-26,6.16,1.07,0.0,1.07,2.78,10.36,12.74,71.18
2025-03-27,7.71,0.0,0.0,0.0,4.43,12.15,12.56,68.64
2025-03-28,11.32,0.0,0.0,0.0,3.35,17.42,16.07,55.41
2025-03-29,12.62,0.0,0.0,0.0,7.76,20.19,17.82,51.4
2025-03-30,8.39,0.69,0.0,0.69,4.43,14.89,15.19,68.42
2025-03-31,5.0,2.56,0.0,2.56,3.07,7.18,9.15,83.35
2025-04-01,9.07,2.24,0.0,2.24,1.54,14.43,13.2,60.8
2025-04-02,9.27,1.67,0.0,1.67,5.69,13.98,12.48,68.03
2025-04-03,3.53,8.48,0.0,8.48,2.1,6.97,11.1,86.77
2025-04-04,3.71,2.72,0.0,2.72,1.6,6.86,7.99,87.59
2025-04-05,3.84,1.69,0.0,1.69,1.75,6.52,7.47,85.13
2025-04-06,5.41,0.65,0.0,0.65,1.75,9.75,11.31,73.03
2025-04-07,8.14,0.89,0.0,0.89,3.46,12.1,12.9,66.19
2025-04-08,1.69,4.03,4.03,0.0,-0.05,6.96,15.81,81.95
2025-04-09,-0.74,15.15,15.15,0.0,-3.91,1.28,13.76,85.96
2025-04-10,-3.82,12.62,12.62,0.0,-5.25,-2.68,11.77,87.81
2025-04-11,-0.91,1.67,1.67,0.0,-6.29,4.73,15.18,70.86
2025-04-12,-3.2,16.78,16.78,0.0,-6.32,0.07,13.88,78.63
2025-04-13,-0.81,0.07,0.07,0.0,-4.74,2.76,11.47,76.85
2025-04-14,-1.57,1.72,1.72,0.0,-3.05,0.41,9.44,87.57
2025-04-15,-1.21,11.12,11.12,0.0,-3.16,0.48,10.53,88.23
2025-04-16,0.33,3.25,3.25,0.0,-1.95,2.71,8.86,82.19
2025-04-17,2.72,0.27,0.0,0.27,-1.73,6.69,7.91,83.2
2025-04-18,3.53,0.0,0.0,0.0,0.33,8.51,6.84,77.79
2025-04-19,5.72,0.0,0.0,0.0,1.41,9.44,10.82,72.62
2025-04-20,4.55,1.62,0.0,1.62,1.6,9.95,13.1,82.45
2025-04-21,4.64,2.65,0.0,2.65,1.41,7.36,7.38,85.54
2025-04-22,5.58,0.0,0.0,0.0,2.21,9.02,7.29,82.04
2025-04-23,4.7,1.09,0.0,1.09,3.14,7.44,9.06,85.74
2025-04-24,5.21,0.77,0.0,0.77,3.29,8.2,7.43,84.75
2025-04-25,6.11,2.71,0.0,2.71,3.14,9.5,11.51,84.17
2025-04-26,5.5,2.78,0.0,2.78,3.14,9.46,8.68,84.89
2025-04-27,4.95,7.57,0.0,7.57,3.3,7.06,7.79,88.48
2025-04-28,1.44,5.46,5.46,0.0,-0.35,3.87,13.29,83.61
2025-04-29,1.46,0.21,0.21,0.0,-1.08,3.67,7.23,77.56
2025-04-30,2.79,0.41,0.0,0.41,-0.05,6.18,7.3,80.32
2025-05-01,5.81,1.42,0.0,1.42,0.58,10.64,9.17,76.64
2025-05-02,4.61,12.34,0.0,12.34,2.48,8.13,13.35,86.68
2025-05-03,3.46,1.74,0.0,1.74,1.86,5.35,9.41,86.77
2025-05-04,4.89,0.14,0.0,0.14,1.63,9.1,9.05,80.19
2025-05-05,5.69,0.0,0.0,0.0,1.0,9.26,6.63,79.63
2025-05-06,7.16,0.0,0.0,0.0,3.17,11.28,7.92,74.79
2025-05-07,9.76,0.0,0.0,0.0,2.32,14.83,9.55,63.43
2025-05-08,11.04,0.0,0.0,0.0,6.86,15.93,9.08,67.71
2025-05-09,13.18,0.04,0.0,0.04,7.04,20.29,12.85,61.99
2025-05-10,11.91,0.21,0.0,0.21,6.64,18.5,11.85,70.29
2025-05-11,6.94,2.96,0.0,2.96,5.07,10.41,11.19,88.3
2025-05-12,6.47,10.06,0.0,10.06,3.76,10.0,10.52,89.45
2025-05-13,3.44,20.91,0.0,20.91,2.11,4.39,12.91,93.76
2025-05-14,3.55,12.31,0.0,12.31,1.57,6.28,10.36,86.05
2025-05-15,2.5,4.94,0.0,4.94,-0.26,4.54,8.82,88.06
2025-05-16,7.18,1.55,0.0,1.55,-0.26,12.95,10.53,71.67
2025-05-17,13.89,0.0,0.0,0.0,6.13,21.04,16.19,58.03
2025-05-18,8.17,2.69,0.0,2.69,5.37,12.05,11.86,80.44
2025-05-19,5.14,9.71,0.0,9.71,3.2,7.59,10.0,87.23
2025-05-20,8.3,0.22,0.0,0.22,2.42,13.39,13.16,73.78
2025-05-21,6.87,0.1,0.0,0.1,3.29,10.06,8.8,77.76
2025-05-22,8.23,0.0,0.0,0.0,2.26,13.07,9.07,72.4
2025-05-23,10.39,0.0,0.0,0.0,5.46,14.8,8.16,71.16
2025-05-24,11.49,0.0,0.0,0.0,5.99,16.33,8.45,68.59
2025-05-25,11.93,0.0,0.0,0.0,6.48,16.89,10.53,61.26
2025-05-26,14.49,0.0,0.0,0.0,8.63,19.92,10.32,61.29
2025-05-27,11.14,1.52,0.0,1.52,7.66,16.65,12.89,73.83
2025-05-28,7.83,9.01,0.0,9.01,5.82,9.81,10.78,88.82
2025-05-29,8.39,0.45,0.0,0.45,5.8,11.72,7.88,82.18
2025-05-30,7.68,1.48,0.0,1.48,5.55,10.26,8.51,84.29
2025-05-31,9.71,2.57,0.0,2.57,5.29,12.9,9.43,79.78
2025-06-01,10.37,0.51,0.0,0.51,8.01,13.57,9.82,81.31
2025-06-02,8.03,4.1,0.0,4.1,6.49,9.62,11.21,90.01
2025-06-03,8.53,2.69,0.0,2.69,6.38,11.36,10.86,85.52
2025-06-04,9.74,10.94,0.0,10.94,7.3,13.32,10.02,81.0
2025-06-05,10.62,0.13,0.0,0.13,6.11,14.5,8.11,76.77
2025-06-06,11.32,0.0,0.0,0.0,7.4,15.31,8.34,77.71
2025-06-07,11.62,0.0,0.0,0.0,7.13,15.52,8.36,77.39
2025-06-08,12.18,0.0,0.0,0.0,7.79,17.53,7.89,75.35
2025-06-09,12.92,0.0,0.0,0.0,9.52,16.39,6.69,80.81
2025-06-10,13.01,0.0,0.0,0.0,9.08,16.62,7.72,80.0
2025-06-11,13.91,0.0,0.0,0.0,9.76,17.12,7.23,78.38
2025-06-12,14.85,0.0,0.0,0.0,11.09,18.13,7.92,79.91
2025-06-13,13.73,21.54,0.0,21.54,10.13,17.94,9.05,81.28
2025-06-14,9.61,12.26,0.0,12.26,7.34,12.56,13.32,90.1
2025-06-15,8.71,6.19,0.0,6.19,6.73,11.44,10.33,85.1
2025-06-16,9.83,3.23,0.0,3.23,5.37,14.01,12.33,77.85
2025-06-17,9.19,7.04,0.0,7.04,6.09,12.36,10.9,79.63
2025-06-18,11.09,0.26,0.0,0.26,5.91,15.41,9.84,74.72
2025-06-19,11.68,0.0,0.0,0.0,6.8,16.47,9.27,73.28
2025-06-20,12.03,0.0,0.0,0.0,7.09,16.48,9.21,74.81
2025-06-21,12.63,0.0,0.0,0.0,7.53,16.98,11.26,72.86
2025-06-22,10.06,9.87,0.0,9.87,7.49,13.6,9.8,82.1
2025-06-23,10.55,0.65,0.0,0.65,7.31,14.2,9.02,79.47
2025-06-24,11.79,0.0,0.0,0.0,6.75,16.14,10.0,67.39
2025-06-25,12.61,0.0,0.0,0.0,7.01,17.48,10.36,65.39
2025-06-26,13.75,0.0,0.0,0.0,8.09,18.98,9.85,62.11
2025-06-27,14.34,0.0,0.0,0.0,8.88,19.61,8.94,62.87
2025-06-28,14.31,0.0,0.0,0.0,9.17,18.18,9.7,68.62
2025-06-29,10.77,6.83,0.0,6.83,8.49,14.23,12.72,85.24
2025-06-30,8.92,8.73,0.0,8.73,6.83,12.25,14.14,83.43
2025-07-01,12.77,1.11,0.0,1.11,6.72,17.02,11.36,70.76
2025-07-02,10.69,8.04,0.0,8.04,7.26,12.79,12.35,82.0
2025-07-03,9.84,7.44,0.0,7.44,6.86,13.69,12.01,84.23
2025-07-04,8.02,11.65,0.0,11.65,6.19,10.04,10.78,88.62
2025-07-05,10.05,4.96,0.0,4.96,7.52,12.64,9.94,83.9
2025-07-06,12.94,0.48,0.0,0.48,9.18,16.84,8.49,79.71
2025-07-07,13.79,0.0,0.0,0.0,9.37,17.6,7.74,80.95
2025-07-08,15.92,0.0,0.0,0.0,12.27,20.26,7.93,79.01
2025-07-09,16.56,0.0,0.0,0.0,11.06,21.63,7.22,78.26
2025-07-10,17.16,0.0,0.0,0.0,12.91,21.95,7.85,78.26
2025-07-11,16.59,0.02,0.0,0.02,13.21,19.5,7.95,84.62
2025-07-12,17.14,0.0,0.0,0.0,14.36,19.86,6.8,83.25
2025-07-13,17.28,0.29,0.0,0.29,15.0,20.09,6.4,86.62
2025-07-14,17.1,2.92,0.0,2.92,14.53,20.61,7.28,88.23
2025-07-15,15.23,3.49,0.0,3.49,13.56,17.55,7.12,90.15
2025-07-16,15.6,3.27,0.0,3.27,13.29,18.86,8.21,88.75
2025-07-17,16.65,4.36,0.0,4.36,12.96,21.01,7.82,82.61
2025-07-18,17.99,0.0,0.0,0.0,12.74,22.83,9.25,77.44
2025-07-19,16.68,0.15,0.0,0.15,13.19,20.39,9.16,80.29
2025-07-20,16.59,5.43,0.0,5.43,13.13,20.38,10.44,87.46
2025-07-21,15.58,2.99,0.0,2.99,13.21,18.57,8.98,88.43
2025-07-22,17.16,3.86,0.0,3.86,13.58,20.1,7.99,86.62
2025-07-23,17.2,0.02,0.0,0.02,14.33,20.8,7.24,85.43
2025-07-24,17.55,0.0,0.0,0.0,14.08,22.07,7.14,83.47
2025-07-25,17.08,1.29,0.0,1.29,14.0,20.14,9.9,79.76
2025-07-26,17.25,0.0,0.0,0.0,13.83,20.34,8.3,80.1
2025-07-27,18.45,0.0,0.0,0.0,13.76,22.41,8.07,80.0
2025-07-28,19.15,0.0,0.0,0.0,14.5,23.94,7.97,75.79
2025-07-29,21.07,0.0,0.0,0.0,15.56,25.76,8.44,67.51
2025-07-30,19.46,0.0,0.0,0.0,15.91,23.53,9.57,76.26
2025-07-31,19.19,0.14,0.0,0.14,16.53,22.48,9.21,88.23
2025-08-01,17.75,1.98,0.0,1.98,16.13,20.4,9.45,88.47
2025-08-02,17.45,4.36,0.0,4.36,15.64,20.62,12.22,90.15
2025-08-03,16.45,4.21,0.0,4.21,14.88,19.43,9.22,88.81
2025-08-04,16.72,5.92,0.0,5.92,14.95,18.82,9.56,90.1
2025-08-05,16.56,9.56,0.0,9.56,14.99,19.21,8.64,90.67
2025-08-06,16.79,0.71,0.0,0.71,14.79,19.56,7.08,87.29
2025-08-07,16.7,1.22,0.0,1.22,14.81,19.77,8.81,88.62
2025-08-08,17.56,2.59,0.0,2.59,15.21,21.07,9.26,84.9
2025-08-09,17.71,5.2,0.0,5.2,14.99,20.92,11.72,84.52
2025-08-10,15.77,5.62,0.0,5.62,11.98,19.06,12.41,84.05
2025-08-11,15.79,0.31,0.0,0.31,10.69,19.8,11.05,73.0
2025-08-12,15.04,0.0,0.0,0.0,11.65,18.92,11.3,72.9
2025-08-13,15.34,0.0,0.0,0.0,10.61,20.09,10.72,74.04
2025-08-14,15.25,0.0,0.0,0.0,10.82,19.61,10.07,75.7
2025-08-15,15.16,0.0,0.0,0.0,11.0,20.04,9.77,76.23
2025-08-16,14.62,0.1,0.0,0.1,10.97,19.21,10.04,75.61
2025-08-17,15.3,0.0,0.0,0.0,10.37,19.98,9.7,72.48
2025-08-18,16.52,0.0,0.0,0.0,11.85,21.67,8.66,71.21
2025-08-19,16.18,1.5,0.0,1.5,11.08,20.88,9.69,76.33
2025-08-20,16.15,0.77,0.0,0.77,12.35,20.59,10.26,83.9
2025-08-21,15.58,19.29,0.0,19.29,12.27,20.18,11.16,81.29
2025-08-22,15.52,0.0,0.0,0.0,11.44,20.1,10.51,75.76
2025-08-23,17.72,0.0,0.0,0.0,12.06,24.01,11.44,69.31
2025-08-24,16.36,4.99,0.0,4.99,12.37,19.34,11.05,76.81
2025-08-25,13.6,22.1,0.0,22.1,12.03,16.01,12.26,89.29
2025-08-26,12.28,3.53,0.0,3.53,10.48,14.43,9.77,84.76
2025-08-27,12.61,3.82,0.0,3.82,10.32,15.29,10.91,86.48
2025-08-28,13.96,1.13,0.0,1.13,11.92,16.37,7.68,83.14
2025-08-29,14.95,0.0,0.0,0.0,12.06,18.25,8.55,81.9
2025-08-30,16.77,0.0,0.0,0.0,12.52,22.38,8.7,80.77
2025-08-31,16.64,0.0,0.0,0.0,12.55,21.34,8.01,78.81
2025-09-01,17.3,0.0,0.0,0.0,13.61,21.65,8.41,80.29
2025-09-02,16.29,3.67,0.0,3.67,14.12,19.22,9.34,85.23
2025-09-03,13.61,36.59,0.0,36.59,11.65,16.83,10.49,91.76
2025-09-04,14.21,9.5,0.0,9.5,10.79,18.13,9.27,87.04
2025-09-05,15.2,0.0,0.0,0.0,11.75,19.25,7.3,83.04
2025-09-06,15.65,0.13,0.0,0.13,12.43,19.56,7.8,83.33
2025-09-07,13.24,30.66,0.0,30.66,10.95,16.06,7.98,90.24
2025-09-08,13.43,10.95,0.0,10.95,10.73,16.79,10.15,87.52
2025-09-09,12.45,14.36,0.0,14.36,9.83,15.56,12.55,86.81
2025-09-10,12.15,7.06,0.0,7.06,9.24,16.29,8.93,81.81
2025-09-11,11.76,1.42,0.0,1.42,8.01,16.52,10.72,81.28
2025-09-12,11.98,0.05,0.0,0.05,8.0,16.62,9.95,78.86
2025-09-13,12.23,0.8,0.0,0.8,8.11,16.72,12.32,78.94
2025-09-14,11.82,5.45,0.0,5.45,8.61,15.58,11.4,82.08
2025-09-15,12.48,0.0,0.0,0.0,8.2,16.91,8.88,79.62
2025-09-16,12.04,0.99,0.0,0.99,7.48,16.51,11.21,80.22
2025-09-17,11.66,11.07,0.0,11.07,8.5,16.25,8.4,82.71
2025-09-18,10.44,19.68,0.0,19.68,6.19,15.63,14.32,79.43
2025-09-19,7.98,17.42,0.0,17.42,5.3,12.63,15.22,80.38
2025-09-20,9.01,55.61,0.0,55.61,6.11,11.89,24.82,85.94
2025-09-21,7.01,24.91,0.0,24.91,4.5,10.39,18.01,78.56
2025-09-22,8.53,0.0,0.0,0.0,4.23,14.1,10.86,75.05
2025-09-23,10.11,0.0,0.0,0.0,5.55,15.65,9.26,76.12
2025-09-24,10.82,0.0,0.0,0.0,6.57,16.06,8.0,74.88
2025-09-25,9.97,0.0,0.0,0.0,6.5,13.73,8.8,82.09
2025-09-26,9.92,11.79,0.0,11.79,7.32,13.5,11.93,86.42
2025-09-27,6.84,18.64,0.0,18.64,5.68,9.11,11.56,90.28
2025-09-28,8.65,0.71,0.0,0.71,5.57,12.59,8.38,81.57
2025-09-29,10.35,0.0,0.0,0.0,6.8,15.44,11.87,75.96
2025-09-30,8.36,23.25,0.0,23.25,6.65,10.01,8.26,91.71
2025-10-01,8.25,7.65,0.0,7.65,5.82,11.52,7.26,87.56
2025-10-02,8.21,4.73,0.0,4.73,5.76,11.49,5.22,87.71
2025-10-03,9.94,0.0,0.0,0.0,5.66,14.94,9.51,78.55
2025-10-04,13.23,0.0,0.0,0.0,7.81,20.68,12.17,63.68
2025-10-05,10.77,0.39,0.0,0.39,7.61,14.92,12.65,77.02
2025-10-06,10.22,0.0,0.0,0.0,7.25,14.07,6.71,85.05
2025-10-07,10.95,0.0,0.0,0.0,7.1,15.36,8.0,76.28
2025-10-08,12.21,0.0,0.0,0.0,8.52,18.31,8.97,69.23
2025-10-09,10.18,6.01,0.0,6.01,5.21,15.27,9.97,78.35
2025-10-10,6.63,25.56,0.0,25.56,4.19,10.06,10.3,83.67
2025-10-11,6.53,1.43,0.0,1.43,4.31,10.42,9.08,79.53
2025-10-12,5.47,24.68,0.0,24.68,2.94,9.34,16.36,84.57
2025-10-13,4.24,14.88,0.0,14.88,2.0,7.14,10.98,85.95
2025-10-14,5.46,0.0,0.0,0.0,1.57,11.06,11.23,73.48
2025-10-15,6.61,0.0,0.0,0.0,3.0,10.7,8.81,77.19
2025-10-16,6.5,2.31,0.0,2.31,3.37,9.93,7.95,82.66
2025-10-17,6.52,0.56,0.0,0.56,3.47,10.36,7.88,83.47
2025-10-18,7.2,0.0,0.0,0.0,3.72,12.02,8.58,76.97
2025-10-19,7.8,0.15,0.0,0.15,4.91,11.8,9.13,77.25
2025-10-20,4.58,25.79,0.0,25.79,2.45,7.12,10.93,92.24
2025-10-21,4.32,1.27,0.0,1.27,1.79,8.2,8.42,83.23
2025-10-22,5.87,0.0,0.0,0.0,1.19,10.83,11.3,69.67
2025-10-23,8.21,0.0,0.0,0.0,4.87,12.49,13.45,70.95
2025-10-24,9.75,2.08,0.0,2.08,7.02,13.03,14.82,72.99
2025-10-25,9.7,0.0,0.0,0.0,7.16,13.16,14.42,74.28
2025-10-26,6.41,23.06,0.0,23.06,4.3,8.75,12.83,88.57
2025-10-27,8.34,0.0,0.0,0.0,4.12,13.15,15.7,72.09
2025-10-28,10.31,0.0,0.0,0.0,7.88,13.7,15.27,71.78
2025-10-29,5.25,36.59,0.0,36.59,1.7,9.48,16.08,88.38
2025-10-30,3.87,0.1,0.0,0.1,0.94,9.59,10.68,72.81
2025-10-31,4.4,0.0,0.0,0.0,0.45,10.03,11.57,62.67
2025-11-01,4.62,0.0,0.0,0.0,0.81,10.3,11.41,66.82
2025-11-02,4.06,0.0,0.0,0.0,0.59,9.37,10.45,74.14
2025-11-03,4.58,0.0,0.0,0.0,0.5,9.94,11.57,63.3
2025-11-04,5.78,0.0,0.0,0.0,2.08,11.83,11.8,61.44
2025-11-05,5.83,0.0,0.0,0.0,3.35,10.47,8.44,70.63
2025-11-06,5.65,0.0,0.0,0.0,2.16,10.87,8.94,73.46
2025-11-07,6.87,0.0,0.0,0.0,3.39,10.99,10.33,66.84
2025-11-08,9.18,0.0,0.0,0.0,6.17,12.94,16.06,64.25
2025-11-09,7.52,0.0,0.0,0.0,4.5,12.26,8.24,73.85
2025-11-10,6.09,0.0,0.0,0.0,2.91,9.99,7.83,69.95
2025-11-11,8.05,0.0,0.0,0.0,2.93,13.56,13.49,59.44
2025-11-12,8.49,0.5,0.0,0.5,5.56,12.48,11.71,66.63
2025-11-13,6.02,4.8,0.0,4.8,3.51,8.66,11.48,79.16
2025-11-14,4.5,6.82,0.0,6.82,3.43,6.17,10.29,84.93
2025-11-15,4.31,2.33,0.0,2.33,2.64,5.74,11.03,84.4
2025-11-16,4.32,2.78,0.0,2.78,2.05,6.3,10.06,86.67
2025-11-17,4.65,0.0,0.0,0.0,1.84,9.5,9.22,76.72
2025-11-18,4.98,0.0,0.0,0.0,1.74,11.04,11.83,62.09
2025-11-19,4.9,0.0,0.0,0.0,1.63,10.76,12.12,56.85
2025-11-20,5.03,0.0,0.0,0.0,1.56,11.04,11.54,54.53
2025-11-21,4.43,0.0,0.0,0.0,1.44,10.21,10.77,54.44
2025-11-22,5.39,0.0,0.0,0.0,1.9,10.3,11.81,51.24
2025-11-23,5.88,0.0,0.0,0.0,2.49,12.04,14.46,47.94
2025-11-24,6.19,0.0,0.0,0.0,2.33,12.89,15.22,52.87
2025-11-25,4.17,0.0,0.0,0.0,1.3,8.49,9.75,63.45
2025-11-26,4.28,0.0,0.0,0.0,1.44,8.1,8.38,61.1
2025-11-27,4.01,0.0,0.0,0.0,1.5,9.32,9.89,63.94
2025-11-28,3.85,0.0,0.0,0.0,0.82,8.93,10.61,60.47
2025-11-29,4.32,0.0,0.0,0.0,1.31,9.45,10.84,55.94
2025-11-30,6.02,0.05,0.0,0.05,1.7,11.3,13.02,55.41
2025-12-01,4.49,8.71,0.0,8.71,1.62,8.19,11.51,75.76
2025-12-02,1.36,5.73,5.73,0.0,-0.01,3.3,10.52,83.81
2025-12-03,1.42,0.0,0.0,0.0,-0.87,5.85,10.71,77.76
2025-12-04,0.79,0.0,0.0,0.0,-2.03,5.02,10.67,68.87
2025-12-05,1.4,0.0,0.0,0.0,-1.92,6.18,11.4,57.51
2025-12-06,3.87,0.0,0.0,0.0,0.6,8.45,17.52,59.82
