time,Elevit Yaylası - Rize_temp,Elevit Yaylası - Rize_prcp,Elevit Yaylası - Rize_snow,Elevit Yaylası - Rize_rain,Elevit Yaylası - Rize_tmin,Elevit Yaylası - Rize_tmax,Elevit Yaylası - Rize_wspd,Elevit Yaylası - Rize_rhum
2024-12-17,-6.32,14.38,14.38,0.0,-8.67,-2.96,12.65,79.76
2024-12-18,-5.19,20.84,20.84,0.0,-8.05,-2.71,20.91,83.29
2024-12-19,-4.23,13.56,13.56,0.0,-9.13,-0.6,11.5,80.14
2024-12-20,-5.73,0.0,0.0,0.0,-8.43,-0.98,12.91,66.89
2024-12-21,-4.75,0.0,0.0,0.0,-8.15,0.56,14.78,63.04
2024-12-22,-3.01,0.2,0.2,0.0,-6.39,1.63,16.2,61.44
2024-12-23,-2.72,0.02,0.02,0.0,-7.29,1.6,15.71,66.88
2024-12-24,-1.23,0.04,0.04,0.0,-3.72,3.22,15.29,63.99
2024-12-25,-0.73,0.0,0.0,0.0,-3.85,4.39,17.28,60.55
2024-12-26,-1.35,0.0,0.0,0.0,-3.36,1.79,14.1,61.33
2024-12-27,-2.7,4.75,4.75,0.0,-3.98,-1.01,12.97,76.52
2024-12-28,-3.9,23.42,23.42,0.0,-4.85,-2.92,19.01,91.72
2024-12-29,-5.41,17.64,17.64,0.0,-7.02,-3.29,9.85,88.05
2024-12-30,-5.36,0.0,0.0,0.0,-7.78,-1.87,7.58,81.12
2024-12-31,-5.92,4.23,4.23,0.0,-6.52,-5.25,9.35,85.92
2025-01-01,-6.26,13.24,13.24,0.0,-8.47,-3.29,8.29,82.95
2025-01-02,-5.81,0.0,0.0,0.0,-9.03,-1.35,12.16,67.61
2025-01-03,-5.88,0.0,0.0,0.0,-8.42,-0.89,13.65,56.25
2025-01-04,-4.13,0.0,0.0,0.0,-8.93,1.52,14.62,52.78
2025-01-05,-5.59,8.19,8.19,0.0,-7.6,-2.5,12.62,76.03
2025-01-06,-6.83,7.36,7.36,0.0,-9.21,-2.82,8.23,82.91
2025-01-07,-5.75,0.0,0.0,0.0,-8.94,-1.26,12.61,63.45
2025-01-08,-4.45,0.0,0.0,0.0,-7.51,0.26,11.37,63.15
2025-01-09,-4.61,0.0,0.0,0.0,-7.26,0.43,10.83,64.26
2025-01-10,-4.52,0.0,0.0,0.0,-7.75,-0.17,10.08,63.85
2025-01-11,-4.1,0.0,0.0,0.0,-7.87,0.3,9.76,65.18
2025-01-12,-3.35,0.0,0.0,0.0,-6.51,2.25,11.97,61.9
2025-01-13,-1.64,0.0,0.0,0.0,-4.98,2.85,16.65,62.7
2025-01-14,-4.65,5.7,5.7,0.0,-6.4,-2.71,9.85,89.0
2025-01-15,-4.62,9.83,9.83,0.0,-7.14,-2.54,8.58,86.64
2025-01-16,-5.11,8.59,8.59,0.0,-6.48,-4.07,10.66,88.92
2025-01-17,-7.47,23.77,23.77,0.0,-8.67,-6.17,14.52,90.95
2025-01-18,-6.76,6.59,6.59,0.0,-8.42,-5.46,13.47,85.83
2025-01-19,-6.87,24.14,24.14,0.0,-8.83,-5.16,21.31,90.43
2025-01-20,-8.94,36.74,36.74,0.0,-9.94,-7.28,17.55,89.51
2025-01-21,-7.82,4.12,4.12,0.0,-11.04,-3.75,12.2,72.27
2025-01-22,-5.54,0.0,0.0,0.0,-8.96,-1.56,12.54,59.67
2025-01-23,-5.01,0.0,0.0,0.0,-7.49,-1.67,8.56,63.18
2025-01-24,-4.6,0.0,0.0,0.0,-6.84,-1.56,9.73,73.33
2025-01-25,-3.24,0.0,0.0,0.0,-6.28,0.39,12.72,63.23
2025-01-26,-4.86,0.5,0.5,0.0,-6.91,-2.76,9.86,75.75
2025-01-27,-6.24,0.24,0.24,0.0,-8.68,-2.24,10.31,73.46
2025-01-28,-5.62,0.0,0.0,0.0,-9.27,-1.44,11.19,60.67
2025-01-29,-5.11,0.0,0.0,0.0,-8.52,0.29,12.78,52.68
2025-01-30,-5.08,0.0,0.0,0.0,-8.13,0.45,11.76,52.96
2025-01-31,-5.06,0.0,0.0,0.0,-8.83,0.5,11.71,59.5
2025-02-01,-5.67,0.0,0.0,0.0,-8.89,-0.04,8.77,61.89
2025-02-02,-5.68,0.0,0.0,0.0,-8.69,-0.86,9.41,69.83
2025-02-03,-5.86,0.0,0.0,0.0,-9.04,-1.71,8.54,68.3
2025-02-04,-6.95,17.28,17.28,0.0,-9.75,-2.97,14.62,77.77
2025-02-05,-8.94,17.86,17.86,0.0,-10.61,-6.6,8.49,89.22
2025-02-06,-9.37,10.65,10.65,0.0,-10.41,-8.6,12.37,87.84
2025-02-07,-7.59,5.08,5.08,0.0,-9.89,-5.29,7.23,82.84
2025-02-08,-7.24,0.76,0.76,0.0,-8.81,-5.05,9.99,86.15
2025-02-09,-7.17,5.17,5.17,0.0,-9.5,-4.25,10.3,86.03
2025-02-10,-7.6,0.15,0.15,0.0,-10.35,-3.74,8.78,78.27
2025-02-11,-7.24,0.0,0.0,0.0,-10.39,-3.05,9.8,72.61
2025-02-12,-7.16,0.07,0.07,0.0,-10.4,-2.33,9.75,70.94
2025-02-13,-6.38,1.49,1.49,0.0,-9.67,-2.98,11.06,76.28
2025-02-14,-8.16,21.12,21.12,0.0,-10.6,-5.79,14.18,88.08
2025-02-15,-6.25,0.97,0.97,0.0,-10.93,-1.4,12.45,65.85
2025-02-16,-3.99,0.0,0.0,0.0,-6.88,0.25,10.56,62.51
2025-02-17,-3.85,0.0,0.0,0.0,-7.71,0.29,9.82,73.48
2025-02-18,-5.84,10.07,10.07,0.0,-7.97,-2.72,12.93,82.49
2025-02-19,-10.3,21.84,21.84,0.0,-12.17,-7.78,12.14,90.34
2025-02-20,-12.15,31.19,31.19,0.0,-13.25,-11.09,12.57,88.55
2025-02-21,-13.7,10.91,10.91,0.0,-15.07,-11.83,13.98,79.07
2025-02-22,-13.67,9.57,9.57,0.0,-15.96,-10.44,13.1,72.09
2025-02-23,-13.36,7.69,7.69,0.0,-15.05,-10.5,23.86,69.4
2025-02-24,-12.89,17.32,17.32,0.0,-15.32,-9.88,20.27,74.96
2025-02-25,-10.47,18.14,18.14,0.0,-13.0,-7.31,18.01,69.91
2025-02-26,-11.76,14.19,14.19,0.0,-12.69,-10.17,13.3,81.93
2025-02-27,-10.28,16.39,16.39,0.0,-13.17,-6.41,9.83,74.77
2025-02-28,-11.97,2.05,2.05,0.0,-16.74,-5.43,10.71,65.03
2025-03-01,-9.53,2.62,2.62,0.0,-11.37,-6.75,9.95,84.28
2025-03-02,-8.34,2.58,2.58,0.0,-11.68,-4.09,11.31,64.69
2025-03-03,-8.25,9.13,9.13,0.0,-9.69,-5.91,13.02,76.95
2025-03-04,-7.86,9.57,9.57,0.0,-10.44,-4.1,9.08,82.38
2025-03-05,-7.12,0.0,0.0,0.0,-10.71,-2.04,8.77,76.91
2025-03-06,-6.64,0.0,0.0,0.0,-10.26,-2.29,8.6,70.83
2025-03-07,-5.26,0.0,0.0,0.0,-9.27,0.27,7.37,65.05
2025-03-08,-5.24,0.0,0.0,0.0,-8.98,-0.71,7.92,67.43
2025-03-09,-3.43,0.0,0.0,0.0,-8.28,1.4,7.2,68.82
2025-03-10,-2.87,0.0,0.0,0.0,-6.79,1.66,7.9,71.74
2025-03-11,-2.46,0.0,0.0,0.0,-6.83,2.14,8.26,70.6
2025-03-12,3.39,0.0,0.0,0.0,-3.22,12.33,15.61,52.07
2025-03-13,4.22,0.0,0.0,0.0,-1.7,10.82,15.52,48.64
2025-03-14,4.89,0.0,0.0,0.0,-0.24,12.75,15.47,49.49
2025-03-15,3.99,0.0,0.0,0.0,-1.65,11.71,15.64,53.42
2025-03-16,6.64,0.0,0.0,0.0,0.84,14.55,16.4,55.16
2025-03-17,7.19,0.0,0.0,0.0,1.91,13.87,15.89,60.4
2025-03-18,-0.49,0.0,0.0,0.0,-5.12,7.6,14.68,71.12
2025-03-19,-8.14,0.0,0.0,0.0,-10.46,-5.24,12.41,78.11
2025-03-20,-9.79,23.83,23.83,0.0,-11.09,-8.34,12.38,81.16
2025-03-21,-7.37,3.6,3.6,0.0,-9.81,-4.32,11.87,83.12
2025-03-22,-7.43,7.87,7.87,0.0,-8.98,-6.0,13.29,87.48
2025-03-23,-5.21,4.36,4.36,0.0,-7.98,-1.95,9.28,76.89
2025-03-24,-3.67,0.0,0.0,0.0,-8.45,1.26,10.61,61.96
2025-03-25,-0.24,0.0,0.0,0.0,-6.12,5.18,11.35,61.2
2025-03-26,1.95,1.05,1.05,0.0,-1.27,6.12,13.01,71.82
2025-03-27,3.55,0.0,0.0,0.0,0.32,7.99,12.5,68.93
2025-03-28,7.04,0.0,0.0,0.0,-0.88,13.13,16.05,56.21
2025-03-29,8.42,0.0,0.0,0.0,3.65,15.98,17.91,52.1
2025-03-30,3.94,0.62,0.0,0.62,0.22,10.18,15.31,69.65
2025-03-31,0.79,2.48,2.48,0.0,-1.1,2.91,9.38,83.85
2025-04-01,4.78,2.05,0.0,2.05,-2.71,10.07,13.28,61.4
2025-04-02,5.12,1.53,0.0,1.53,1.62,9.71,12.41,69.07
2025-04-03,-0.63,8.36,8.36,0.0,-2.05,2.74,11.18,87.0
2025-04-04,-0.47,2.82,2.82,0.0,-2.52,2.58,8.25,88.07
2025-04-05,-0.34,1.64,1.64,0.0,-2.37,2.29,7.51,85.96
2025-04-06,1.11,0.63,0.63,0.0,-2.38,5.28,11.52,73.88
2025-04-07,3.89,0.8,0.0,0.8,-0.73,7.73,12.85,67.15
2025-04-08,-2.47,4.42,4.42,0.0,-4.19,2.75,16.39,82.44
2025-04-09,-4.92,15.96,15.96,0.0,-8.11,-2.94,14.18,86.38
2025-04-10,-7.98,12.69,12.69,0.0,-9.45,-6.82,12.15,88.23
2025-04-11,-5.11,1.7,1.7,0.0,-10.45,0.56,15.79,71.08
2025-04-12,-7.28,17.48,17.48,0.0,-10.45,-4.03,14.32,78.58
2025-04-13,-4.92,0.06,0.06,0.0,-8.83,-1.46,11.52,76.86
2025-04-14,-5.68,1.61,1.61,0.0,-7.16,-3.75,9.67,87.8
2025-04-15,-5.21,10.72,10.72,0.0,-7.24,-3.52,10.89,88.0
2025-04-16,-3.71,3.39,3.39,0.0,-6.0,-1.34,8.93,81.88
2025-04-17,-1.48,0.24,0.24,0.0,-5.82,2.31,7.87,83.6
2025-04-18,-0.72,0.0,0.0,0.0,-3.7,3.96,6.88,78.66
2025-04-19,1.28,0.0,0.0,0.0,-2.8,4.87,10.9,73.45
2025-04-20,0.18,1.46,1.46,0.0,-2.52,5.25,13.2,82.93
2025-04-21,0.41,2.61,2.61,0.0,-2.69,3.02,7.49,86.0
2025-04-22,1.17,0.0,0.0,0.0,-2.0,4.43,7.4,82.6
2025-04-23,0.36,1.08,1.08,0.0,-1.11,2.93,9.27,86.32
2025-04-24,0.84,0.87,0.87,0.0,-0.96,3.61,7.45,85.82
2025-04-25,1.84,2.47,2.47,0.0,-1.04,5.15,11.5,84.8
2025-04-26,1.23,2.59,2.59,0.0,-1.03,4.9,8.75,85.74
2025-04-27,0.82,7.11,7.11,0.0,-0.86,2.95,7.95,88.44
2025-04-28,-2.65,5.77,5.77,0.0,-4.39,-0.29,13.6,83.25
2025-04-29,-2.58,0.24,0.24,0.0,-5.07,-0.43,7.4,77.57
2025-04-30,-1.32,0.37,0.37,0.0,-4.08,1.87,7.41,80.86
2025-05-01,1.54,1.58,1.58,0.0,-3.46,6.14,9.12,77.8
2025-05-02,0.35,13.22,13.22,0.0,-1.66,3.84,13.56,87.42
2025-05-03,-0.64,1.87,1.87,0.0,-2.23,1.25,9.67,86.61
2025-05-04,0.75,0.13,0.13,0.0,-2.54,4.85,9.19,80.38
2025-05-05,1.52,0.0,0.0,0.0,-3.16,5.03,6.67,80.08
2025-05-06,2.92,0.0,0.0,0.0,-0.98,6.89,8.0,75.55
2025-05-07,5.48,0.0,0.0,0.0,-1.82,10.37,9.57,64.76
2025-05-08,6.85,0.0,0.0,0.0,2.67,11.66,9.1,68.72
2025-05-09,8.95,0.05,0.0,0.05,2.85,15.98,12.76,62.95
2025-05-10,7.65,0.24,0.0,0.24,2.44,14.07,12.08,71.45
2025-05-11,2.71,3.07,0.0,3.07,0.94,5.94,11.38,88.78
2025-05-12,2.18,10.58,0.0,10.58,-0.41,5.43,10.83,89.93
2025-05-13,-0.73,21.22,21.22,0.0,-2.03,0.21,13.34,93.67
2025-05-14,-0.51,12.92,12.92,0.0,-2.55,2.21,10.62,85.95
2025-05-15,-1.59,4.7,4.7,0.0,-4.35,0.46,8.99,88.06
2025-05-16,2.92,1.69,0.0,1.69,-4.4,8.54,10.57,72.2
2025-05-17,9.58,0.0,0.0,0.0,1.84,16.63,16.13,59.46
2025-05-18,4.0,2.82,0.0,2.82,1.16,7.83,12.07,80.7
2025-05-19,1.06,9.93,9.93,0.0,-0.92,3.52,10.19,87.5
2025-05-20,4.12,0.2,0.0,0.2,-1.67,9.1,13.32,74.22
2025-05-21,2.77,0.09,0.0,0.09,-0.81,5.89,8.91,77.89
2025-05-22,4.0,0.0,0.0,0.0,-1.87,8.78,9.13,73.19
2025-05-23,6.12,0.0,0.0,0.0,1.24,10.41,8.19,71.86
2025-05-24,7.23,0.0,0.0,0.0,1.76,11.99,8.39,69.35
2025-05-25,7.67,0.0,0.0,0.0,2.34,12.59,10.63,62.16
2025-05-26,10.18,0.0,0.0,0.0,4.36,15.5,10.28,62.45
2025-05-27,6.94,1.56,0.0,1.56,3.52,12.54,13.34,74.29
2025-05-28,3.7,9.36,0.0,9.36,1.73,5.71,10.93,88.96
2025-05-29,4.29,0.41,0.0,0.41,1.73,7.64,7.97,82.15
2025-05-30,3.59,1.39,0.0,1.39,1.42,6.1,8.6,84.28
2025-05-31,5.56,2.45,0.0,2.45,1.19,8.64,9.59,80.33
2025-06-01,6.21,0.55,0.0,0.55,3.88,9.25,10.08,82.0
2025-06-02,3.88,3.97,0.0,3.97,2.38,5.48,11.54,90.22
2025-06-03,4.39,2.78,0.0,2.78,2.3,7.21,11.16,85.67
2025-06-04,5.59,12.33,0.0,12.33,3.14,9.22,10.22,81.0
2025-06-05,6.49,0.15,0.0,0.15,2.01,10.36,8.12,76.72
2025-06-06,7.18,0.0,0.0,0.0,3.29,11.13,8.24,77.94
2025-06-07,7.5,0.0,0.0,0.0,3.06,11.29,8.32,77.75
2025-06-08,8.05,0.0,0.0,0.0,3.7,13.09,7.82,75.85
2025-06-09,8.81,0.0,0.0,0.0,5.42,12.25,6.75,81.23
2025-06-10,8.92,0.0,0.0,0.0,5.02,12.48,7.73,80.0
2025-06-11,9.82,0.0,0.0,0.0,5.68,12.97,7.24,78.25
2025-06-12,10.77,0.0,0.0,0.0,7.04,14.09,7.99,80.03
2025-06-13,9.59,24.12,0.0,24.12,6.08,13.79,9.14,81.34
2025-06-14,5.52,11.74,0.0,11.74,3.25,8.43,13.69,90.19
2025-06-15,4.73,5.73,0.0,5.73,2.72,7.49,10.49,84.8
2025-06-16,5.88,2.94,0.0,2.94,1.35,10.06,12.49,77.86
2025-06-17,5.25,6.51,0.0,6.51,2.05,8.44,11.0,79.58
2025-06-18,7.04,0.24,0.0,0.24,1.87,11.32,9.77,74.66
2025-06-19,7.63,0.0,0.0,0.0,2.79,12.33,9.18,73.34
2025-06-20,7.92,0.0,0.0,0.0,3.01,12.25,9.25,75.12
2025-06-21,8.6,0.0,0.0,0.0,3.51,12.86,11.3,72.97
2025-06-22,5.95,9.73,0.0,9.73,3.38,9.41,9.87,82.58
2025-06-23,6.48,0.64,0.0,0.64,3.19,10.16,9.09,79.72
2025-06-24,7.75,0.0,0.0,0.0,2.74,12.08,10.0,67.36
2025-06-25,8.49,0.0,0.0,0.0,2.96,13.25,10.42,65.86
2025-06-26,9.58,0.0,0.0,0.0,4.01,14.65,9.84,62.52
2025-06-27,10.25,0.0,0.0,0.0,4.75,15.47,8.87,62.8
2025-06-28,10.27,0.0,0.0,0.0,5.17,14.04,9.67,68.47
2025-06-29,6.68,7.42,0.0,7.42,4.37,10.19,13.1,85.33
2025-06-30,4.84,8.97,0.0,8.97,2.72,8.36,14.56,83.48
2025-07-01,8.71,1.17,0.0,1.17,2.64,12.94,11.37,70.67
2025-07-02,6.62,8.9,0.0,8.9,3.12,8.7,12.46,82.5
2025-07-03,5.8,7.59,0.0,7.59,2.77,9.66,12.33,84.5
2025-07-04,3.99,11.3,0.0,11.3,2.06,6.12,11.12,88.75
2025-07-05,6.06,4.89,0.0,4.89,3.56,8.58,10.07,83.81
2025-07-06,8.9,0.48,0.0,0.48,5.18,12.8,8.49,79.72
2025-07-07,9.68,0.0,0.0,0.0,5.31,13.41,7.8,81.05
2025-07-08,11.81,0.0,0.0,0.0,8.36,15.86,7.9,79.33
2025-07-09,12.4,0.0,0.0,0.0,6.85,17.31,7.2,78.66
2025-07-10,12.99,0.0,0.0,0.0,8.8,17.61,7.76,78.66
2025-07-11,12.47,0.02,0.0,0.02,9.11,15.31,8.0,84.75
2025-07-12,13.04,0.0,0.0,0.0,10.26,15.74,6.83,83.44
2025-07-13,13.24,0.26,0.0,0.26,10.94,16.09,6.39,86.75
2025-07-14,12.93,3.28,0.0,3.28,10.4,16.39,7.23,88.5
2025-07-15,11.12,3.54,0.0,3.54,9.43,13.48,7.17,90.14
2025-07-16,11.52,3.2,0.0,3.2,9.15,14.78,8.39,89.06
2025-07-17,12.55,4.02,0.0,4.02,8.86,16.92,7.92,82.64
2025-07-18,13.78,0.0,0.0,0.0,8.65,18.43,9.29,78.09
2025-07-19,12.65,0.14,0.0,0.14,9.16,16.28,9.29,80.56
2025-07-20,12.5,5.13,0.0,5.13,9.08,16.26,10.73,87.78
2025-07-21,11.46,2.9,0.0,2.9,9.03,14.39,9.14,88.48
2025-07-22,13.08,3.7,0.0,3.7,9.51,15.96,8.04,86.75
2025-07-23,13.13,0.02,0.0,0.02,10.23,16.77,7.21,85.48
2025-07-24,13.5,0.0,0.0,0.0,10.09,18.04,7.1,83.61
2025-07-25,12.98,1.45,0.0,1.45,10.09,15.86,9.92,79.78
2025-07-26,13.25,0.0,0.0,0.0,9.74,16.28,8.28,79.8
2025-07-27,14.36,0.0,0.0,0.0,9.61,18.33,8.22,79.89
2025-07-28,14.97,0.0,0.0,0.0,10.43,19.56,8.09,76.44
2025-07-29,16.85,0.0,0.0,0.0,11.51,21.41,8.49,68.21
2025-07-30,15.38,0.0,0.0,0.0,11.95,19.3,9.71,76.66
2025-07-31,15.07,0.13,0.0,0.13,12.38,18.33,9.39,88.39
2025-08-01,13.52,2.0,0.0,2.0,11.95,16.1,9.62,88.72
2025-08-02,13.2,4.55,0.0,4.55,11.51,16.21,12.65,90.53
2025-08-03,12.31,4.6,0.0,4.6,10.77,15.35,9.47,89.12
2025-08-04,12.56,6.59,0.0,6.59,10.84,14.63,9.73,90.3
2025-08-05,12.37,10.45,0.0,10.45,10.85,14.93,8.92,90.81
2025-08-06,12.67,0.79,0.0,0.79,10.75,15.37,7.09,87.45
2025-08-07,12.55,1.3,0.0,1.3,10.71,15.59,8.98,88.75
2025-08-08,13.5,2.57,0.0,2.57,11.18,16.98,9.33,84.7
2025-08-09,13.7,4.85,0.0,4.85,11.0,16.89,12.05,84.67
2025-08-10,11.83,5.7,0.0,5.7,8.0,15.13,12.83,83.95
2025-08-11,11.79,0.33,0.0,0.33,6.76,15.77,11.04,72.89
2025-08-12,11.09,0.0,0.0,0.0,7.68,14.96,11.34,72.59
2025-08-13,11.35,0.0,0.0,0.0,6.63,16.04,10.72,73.62
2025-08-14,11.24,0.0,0.0,0.0,6.88,15.54,10.07,75.61
2025-08-15,11.18,0.0,0.0,0.0,7.09,15.95,9.68,76.39
2025-08-16,10.58,0.09,0.0,0.09,6.98,15.17,9.99,75.53
2025-08-17,11.24,0.0,0.0,0.0,6.34,15.79,9.72,72.33
2025-08-18,12.4,0.0,0.0,0.0,7.79,17.41,8.71,71.32
2025-08-19,12.18,1.69,0.0,1.69,7.14,16.84,9.7,76.69
2025-08-20,12.04,0.83,0.0,0.83,8.34,16.45,10.32,84.48
2025-08-21,11.59,17.84,0.0,17.84,8.25,16.18,11.25,81.17
2025-08-22,11.46,0.0,0.0,0.0,7.44,15.99,10.57,75.89
2025-08-23,13.57,0.0,0.0,0.0,7.95,19.72,11.33,70.0
2025-08-24,12.27,5.64,0.0,5.64,8.39,15.21,11.04,77.51
2025-08-25,9.42,23.68,0.0,23.68,7.9,11.75,12.62,89.56
2025-08-26,8.17,3.83,0.0,3.83,6.31,10.39,9.95,84.78
2025-08-27,8.49,4.18,0.0,4.18,6.18,11.12,11.23,86.55
2025-08-28,9.92,1.12,0.0,1.12,7.92,12.31,7.71,83.03
2025-08-29,10.85,0.0,0.0,0.0,7.98,14.08,8.6,82.09
2025-08-30,12.41,0.0,0.0,0.0,8.26,17.78,8.67,81.11
2025-08-31,12.32,0.0,0.0,0.0,8.35,16.83,7.91,78.73
2025-09-01,12.98,0.0,0.0,0.0,9.42,17.17,8.37,80.56
2025-09-02,12.04,4.11,0.0,4.11,9.97,14.84,9.41,85.5
2025-09-03,9.41,37.15,0.0,37.15,7.5,12.57,10.72,92.17
2025-09-04,10.11,10.25,0.0,10.25,6.7,13.95,9.4,87.4
2025-09-05,11.15,0.0,0.0,0.0,7.69,15.14,7.32,83.12
2025-09-06,11.56,0.15,0.0,0.15,8.35,15.44,7.85,83.8
2025-09-07,9.06,33.2,0.0,33.2,6.84,11.88,8.16,90.61
2025-09-08,9.28,12.11,0.0,12.11,6.65,12.6,10.42,87.95
2025-09-09,8.31,14.89,0.0,14.89,5.74,11.4,12.99,86.73
2025-09-10,8.14,6.69,0.0,6.69,5.2,12.28,8.87,81.62
2025-09-11,7.75,1.41,0.0,1.41,4.0,12.47,10.62,81.23
2025-09-12,7.97,0.04,0.0,0.04,3.93,12.55,9.94,78.58
2025-09-13,8.23,0.85,0.0,0.85,4.12,12.68,12.52,78.94
2025-09-14,7.78,5.8,0.0,5.8,4.56,11.55,11.81,82.25
2025-09-15,8.44,0.0,0.0,0.0,4.15,12.8,8.95,79.75
2025-09-16,8.05,1.11,0.0,1.11,3.59,12.4,11.25,80.56
2025-09-17,7.63,10.36,0.0,10.36,4.45,12.19,8.61,82.83
2025-09-18,6.32,20.06,0.0,20.06,2.06,11.67,14.53,79.59
2025-09-19,3.98,16.8,0.0,16.8,1.2,8.71,15.53,80.14
2025-09-20,4.91,57.41,0.0,57.41,1.97,7.8,25.59,86.1
2025-09-21,2.97,26.57,0.0,26.57,0.45,6.34,18.63,78.57
2025-09-22,4.5,0.0,0.0,0.0,0.24,10.0,10.83,74.95
2025-09-23,5.95,0.0,0.0,0.0,1.48,11.31,9.24,76.85
2025-09-24,6.69,0.0,0.0,0.0,2.49,11.78,7.98,75.52
2025-09-25,5.96,0.0,0.0,0.0,2.55,9.63,8.8,82.47
2025-09-26,5.89,13.0,0.0,13.0,3.21,9.53,12.4,86.37
2025-09-27,2.68,20.45,0.0,20.45,1.56,5.01,12.07,90.62
2025-09-28,4.53,0.71,0.0,0.71,1.48,8.38,8.65,81.91
2025-09-29,6.18,0.0,0.0,0.0,2.62,11.07,12.08,76.38
2025-09-30,4.26,24.33,0.0,24.33,2.5,5.93,8.42,91.72
2025-10-01,4.15,8.43,0.0,8.43,1.77,7.46,7.27,87.96
2025-10-02,4.14,4.87,0.0,4.87,1.64,7.44,5.26,87.83
2025-10-03,5.68,0.0,0.0,0.0,1.49,10.51,9.54,79.33
2025-10-04,8.99,0.0,0.0,0.0,3.61,16.33,12.14,64.42
2025-10-05,6.6,0.44,0.0,0.44,3.54,10.53,12.95,77.55
2025-10-06,6.1,0.0,0.0,0.0,3.11,9.91,6.77,84.95
2025-10-07,6.71,0.0,0.0,0.0,2.96,10.97,8.01,77.21
2025-10-08,7.97,0.0,0.0,0.0,4.29,14.02,8.97,69.87
2025-10-09,6.04,6.33,0.0,6.33,1.02,11.08,10.23,78.85
2025-10-10,2.67,24.56,0.0,24.56,0.09,6.16,10.54,83.81
2025-10-11,2.49,1.3,0.0,1.3,0.22,6.4,9.27,79.78
2025-10-12,1.33,27.02,27.02,0.0,-1.21,5.15,16.76,84.91
2025-10-13,0.21,14.14,14.14,0.0,-2.07,3.28,11.18,85.55
2025-10-14,1.37,0.0,0.0,0.0,-2.52,6.89,11.17,73.33
2025-10-15,2.56,0.0,0.0,0.0,-1.04,6.64,8.81,76.88
2025-10-16,2.43,2.57,0.0,2.57,-0.63,5.83,7.91,82.59
2025-10-17,2.42,0.58,0.0,0.58,-0.61,6.22,8.01,83.72
2025-10-18,3.03,0.0,0.0,0.0,-0.42,7.77,8.62,77.49
2025-10-19,3.74,0.17,0.0,0.17,0.84,7.69,9.18,77.44
2025-10-20,0.42,26.54,26.54,0.0,-1.67,2.99,11.35,92.33
2025-10-21,0.27,1.25,1.25,0.0,-2.29,4.16,8.59,83.5
2025-10-22,1.77,0.0,0.0,0.0,-2.86,6.67,11.08,70.2
2025-10-23,4.18,0.0,0.0,0.0,0.79,8.61,13.42,71.44
2025-10-24,5.61,1.86,0.0,1.86,2.86,8.74,14.84,73.06
2025-10-25,5.63,0.0,0.0,0.0,3.14,9.18,14.43,74.34
2025-10-26,2.35,23.22,0.0,23.22,0.2,4.66,13.06,88.8
2025-10-27,4.27,0.0,0.0,0.0,0.06,9.02,15.53,72.36
2025-10-28,6.25,0.0,0.0,0.0,3.88,9.64,15.47,72.22
2025-10-29,1.12,37.18,37.18,0.0,-2.44,5.45,16.51,88.64
2025-10-30,-0.22,0.09,0.09,0.0,-3.18,5.46,10.7,72.73
2025-10-31,0.26,0.0,0.0,0.0,-3.67,5.85,11.27,62.81
2025-11-01,0.55,0.0,0.0,0.0,-3.25,6.25,11.33,66.85
2025-11-02,0.01,0.0,0.0,0.0,-3.44,5.28,10.45,74.03
2025-11-03,0.45,0.0,0.0,0.0,-3.58,5.83,11.33,63.78
2025-11-04,1.67,0.0,0.0,0.0,-2.04,7.71,11.63,61.82
2025-11-05,1.8,0.0,0.0,0.0,-0.66,6.37,8.21,70.97
2025-11-06,1.59,0.0,0.0,0.0,-1.81,6.66,8.85,74.26
2025-11-07,2.67,0.0,0.0,0.0,-0.72,6.68,10.37,67.4
2025-11-08,5.0,0.0,0.0,0.0,2.05,8.65,16.14,64.94
2025-11-09,3.34,0.0,0.0,0.0,0.36,7.92,8.25,74.73
2025-11-10,1.93,0.0,0.0,0.0,-1.22,5.75,7.79,70.64
2025-11-11,3.93,0.0,0.0,0.0,-1.19,9.47,13.33,60.09
2025-11-12,4.42,0.49,0.0,0.49,1.53,8.38,11.78,67.08
2025-11-13,1.91,5.34,5.34,0.0,-0.59,4.55,11.88,79.86
2025-11-14,0.31,7.48,7.48,0.0,-0.79,1.93,10.63,85.58
2025-11-15,0.17,2.47,2.47,0.0,-1.49,1.6,11.47,84.69
2025-11-16,0.23,2.99,2.99,0.0,-2.07,2.17,10.45,86.81
2025-11-17,0.47,0.0,0.0,0.0,-2.3,5.28,9.25,76.66
2025-11-18,0.8,0.0,0.0,0.0,-2.43,6.84,11.49,62.36
2025-11-19,0.69,0.0,0.0,0.0,-2.54,6.6,11.79,57.53
2025-11-20,0.84,0.0,0.0,0.0,-2.57,6.85,11.12,55.28
2025-11-21,0.23,0.0,0.0,0.0,-2.74,6.11,10.43,55.32
2025-11-22,1.19,0.0,0.0,0.0,-2.33,6.2,11.32,52.11
2025-11-23,1.71,0.0,0.0,0.0,-1.63,7.96,13.92,49.11
2025-11-24,2.06,0.0,0.0,0.0,-1.8,8.94,15.25,53.69
2025-11-25,0.12,0.0,0.0,0.0,-2.7,4.43,9.75,64.93
2025-11-26,0.18,0.0,0.0,0.0,-2.59,3.93,8.25,61.8
